gene,log2FoldChange
AT2G21970,1.21
AT5G24160,1.21
AT3G47800,1.21
AT5G13760,1.21
AT3G52840,1.22
AT2G37970,1.22
AT1G03520,1.22
AT3G47160,1.22
AT5G58720,1.22
AT3G51860,1.22
AT2G48020,1.22
AT1G75800,1.22
AT2G26430,1.22
AT3G10250,1.22
AT2G43535,1.22
AT4G10925,1.22
AT5G25770,1.22
AT3G16570,1.22
AT2G17520,1.22
AT3G60290,1.23
AT1G08210,1.23
AT4G21980,1.23
AT3G47610,1.23
AT4G39090,1.23
AT5G60260,1.23
AT1G67470,1.23
AT5G35330,1.23
AT3G53470,1.23
AT1G73655,1.23
AT1G80240,1.24
AT4G23260,1.24
AT4G08930,1.24
AT1G64740,1.24
AT1G12790,1.24
AT3G21260,1.24
AT3G06420,1.24
AT2G36220,1.24
AT1G10660,1.24
AT1G01770,1.24
AT1G10150,1.24
AT5G57360,1.24
AT2G30360,1.24
AT4G33300,1.25
AT1G75810,1.25
AT2G40110,1.25
AT5G63790,1.25
AT5G59440,1.25
AT2G29400,1.25
AT5G67380,1.25
AT2G46900,1.25
AT3G60130,1.25
AT5G25630,1.25
AT3G24120,1.25
AT4G32150,1.26
AT4G21810,1.26
AT3G56360,1.26
AT1G12250,1.26
AT3G19910,1.26
AT1G72890,1.26
AT1G55530,1.26
AT1G21670,1.26
AT4G00780,1.26
AT1G14150,1.27
AT4G32060,1.27
AT5G11260,1.27
AT1G35350,1.27
AT1G77000,1.27
AT5G47180,1.27
AT1G17060,1.27
AT5G13730,1.27
AT5G14080,1.27
AT2G24260,1.27
AT5G39520,1.27
AT1G78460,1.27
AT5G39660,1.27
AT4G08920,1.27
AT5G65380,1.27
AT5G14170,1.27
AT4G20110,1.27
AT1G69890,1.27
AT3G02690,1.27
AT1G73380,1.28
AT3G59480,1.28
AT3G49590,1.28
AT1G29395,1.28
AT5G18490,1.28
AT1G73920,1.28
AT5G20240,1.28
AT3G06750,1.28
AT1G15350,1.28
AT5G24420,1.28
AT3G29160,1.29
AT2G15680,1.29
AT5G43830,1.29
AT3G20250,1.29
AT2G31800,1.29
AT2G18670,1.29
AT4G28860,1.29
AT5G59820,1.30
AT4G14500,1.30
AT5G04720,1.30
AT4G20870,1.30
AT3G26230,1.30
AT1G73066,1.30
AT1G03200,1.30
AT3G22420,1.30
AT2G32710,1.30
AT3G20410,1.30
AT5G61380,1.31
AT4G23870,1.31
AT4G15680,1.31
AT3G16857,1.31
AT3G09220,1.31
AT5G57785,1.31
AT5G35790,1.31
AT3G19990,1.31
AT3G14690,1.32
AT5G62020,1.32
AT2G46260,1.32
AT5G59780,1.32
AT3G07780,1.32
AT5G67480,1.32
AT3G62980,1.32
AT4G14540,1.32
AT3G29035,1.32
AT2G45980,1.32
AT3G02070,1.32
AT3G07560,1.33
AT5G14410,1.33
AT5G46410,1.33
AT4G19170,1.33
AT4G29190,1.33
AT3G23760,1.33
AT2G14910,1.33
AT2G02180,1.33
AT1G73500,1.33
AT1G03290,1.33
AT1G78895,1.33
AT4G01120,1.33
AT5G15330,1.34
AT1G49050,1.34
AT5G64120,1.34
AT2G17710,1.34
AT1G70660,1.34
AT5G03230,1.34
AT1G21910,1.34
AT3G62860,1.34
AT1G45976,1.34
AT4G29900,1.34
AT4G28190,1.35
AT4G37870,1.35
AT1G27730,1.35
AT3G14680,1.35
AT1G21450,1.35
AT5G43450,1.35
AT4G35090,1.35
AT2G42580,1.35
AT2G24240,1.35
AT5G57910,1.36
AT2G28305,1.36
AT1G53030,1.36
AT3G57020,1.36
AT1G19380,1.36
AT2G43430,1.36
AT3G04350,1.36
AT3G03990,1.36
AT5G56180,1.36
AT5G66180,1.36
AT5G58570,1.36
AT1G32450,1.37
AT5G24870,1.37
AT5G18130,1.37
AT5G08240,1.37
AT4G10120,1.37
AT1G16260,1.37
AT3G29575,1.37
AT5G24890,1.37
AT3G10450,1.37
AT1G22885,1.37
AT4G17080,1.38
AT1G76520,1.38
AT5G16120,1.38
AT1G80570,1.38
AT1G53560,1.38
AT1G08920,1.38
AT2G26710,1.38
AT1G66540,1.38
AT1G58360,1.38
AT1G62040,1.38
AT1G59700,1.38
AT1G65490,1.38
AT5G05600,1.38
AT4G36670,1.38
AT1G24440,1.38
AT1G65230,1.38
AT4G17840,1.38
AT1G34760,1.39
AT2G01530,1.39
AT2G01300,1.39
AT1G15880,1.39
AT4G37330,1.39
AT3G06210,1.40
AT5G37710,1.40
AT3G05200,1.40
AT1G26670,1.40
AT2G42900,1.40
AT5G16970,1.40
AT2G42750,1.40
AT4G30690,1.40
AT5G24120,1.40
AT5G60270,1.41
AT3G60490,1.41
AT1G29400,1.41
AT1G02816,1.41
AT4G38540,1.41
AT5G65660,1.41
AT3G61890,1.41
AT5G01810,1.41
AT5G64880,1.41
AT4G28290,1.41
AT3G43430,1.41
AT1G66160,1.41
AT1G16130,1.42
AT5G14510,1.42
AT1G35420,1.42
AT5G16880,1.42
AT5G53050,1.42
AT1G32700,1.42
AT4G11330,1.42
AT1G75490,1.42
AT5G18290,1.42
AT2G41190,1.43
AT3G47430,1.43
AT4G17250,1.43
AT3G28220,1.43
AT1G64230,1.43
AT5G18110,1.43
AT1G11530,1.43
AT4G15700,1.43
AT3G01770,1.43
AT1G03380,1.43
AT5G04880,1.44
AT1G31350,1.44
AT1G05575,1.44
AT3G62930,1.44
AT3G02140,1.44
AT1G21000,1.44
AT1G26930,1.44
AT2G29300,1.44
AT2G24550,1.44
AT1G76490,1.44
AT2G47700,1.45
AT2G13360,1.45
AT5G66110,1.45
AT4G39780,1.45
AT4G37150,1.45
AT4G18340,1.45
AT3G61600,1.45
AT2G36950,1.45
AT5G13330,1.45
AT1G76650,1.45
AT5G16540,1.46
AT5G14390,1.46
AT4G39070,1.46
AT1G05890,1.46
AT3G01420,1.46
AT5G23660,1.46
AT5G16980,1.46
AT5G05550,1.46
AT4G04040,1.46
AT5G46040,1.47
AT3G05120,1.47
AT3G01175,1.47
AT4G28300,1.47
AT3G07310,1.47
AT5G58090,1.47
AT2G36900,1.47
AT2G28630,1.48
AT1G03850,1.48
AT5G61820,1.48
AT4G18740,1.48
AT1G55110,1.48
AT3G03150,1.48
AT5G58800,1.48
AT2G46600,1.49
AT1G01240,1.49
AT4G15780,1.49
AT3G11930,1.49
AT1G21780,1.49
AT4G33660,1.49
AT1G27150,1.49
AT3G11100,1.49
AT1G03470,1.50
AT1G20160,1.50
AT1G50420,1.50
AT2G24270,1.50
AT4G20380,1.50
AT5G42200,1.50
AT1G76570,1.50
AT1G78660,1.50
AT3G15760,1.50
AT5G38930,1.51
AT3G23920,1.51
AT3G58670,1.51
AT5G47390,1.51
AT2G41640,1.51
AT1G05810,1.51
AT1G68010,1.51
AT4G25170,1.51
AT2G30250,1.52
AT2G24280,1.52
AT1G53400,1.52
AT1G61820,1.52
AT1G10210,1.52
AT3G16220,1.52
AT1G45145,1.52
AT3G02340,1.52
AT4G38690,1.52
AT4G28260,1.53
AT3G23080,1.53
AT5G18850,1.53
AT5G03240,1.53
AT2G37750,1.53
AT5G17400,1.53
AT1G65510,1.53
AT1G80420,1.54
AT2G34500,1.54
AT5G06370,1.54
AT1G05840,1.55
AT5G48180,1.55
AT4G08300,1.55
AT2G19970,1.56
AT3G11560,1.56
AT3G52070,1.56
AT2G07140,1.56
AT1G75770,1.57
AT1G11380,1.57
AT4G05070,1.57
AT4G09830,1.57
AT5G50450,1.57
AT5G49640,1.57
AT2G30600,1.58
AT5G37540,1.58
AT1G15010,1.58
AT1G64720,1.58
AT1G75440,1.58
AT5G10695,1.58
AT5G14120,1.58
AT5G63620,1.58
AT5G10380,1.58
AT3G14595,1.59
AT1G72820,1.59
AT1G62480,1.59
AT5G17860,1.59
AT2G04790,1.59
AT5G47240,1.60
AT1G59590,1.60
AT3G52480,1.60
AT5G59080,1.60
AT5G19860,1.60
AT3G13700,1.60
AT1G08980,1.60
AT4G20860,1.60
AT1G80840,1.60
AT1G29760,1.60
AT2G03730,1.61
AT4G15690,1.61
AT5G59960,1.61
AT1G31290,1.62
AT5G06690,1.62
AT4G36730,1.62
AT4G31290,1.62
AT2G45600,1.62
AT2G15890,1.62
AT4G21510,1.63
AT4G38060,1.63
AT5G18140,1.63
AT3G53950,1.63
AT4G26400,1.63
AT1G30260,1.64
AT1G66130,1.64
AT2G07180,1.64
AT4G17486,1.64
AT3G22200,1.64
AT2G04795,1.64
AT3G14050,1.64
AT4G33940,1.65
AT3G21720,1.65
AT1G48840,1.65
AT1G30760,1.65
AT5G17290,1.65
AT1G67480,1.65
AT1G66180,1.66
AT2G45740,1.66
AT5G25240,1.66
AT5G23340,1.66
AT1G73260,1.66
AT2G43330,1.66
AT3G15070,1.67
AT3G55980,1.67
AT2G39000,1.67
AT3G14660,1.67
AT4G28270,1.68
AT1G09460,1.68
AT5G06870,1.68
AT4G35780,1.68
AT3G52060,1.69
AT1G68020,1.69
AT5G16650,1.69
AT1G75220,1.69
AT1G23710,1.69
AT1G22500,1.69
AT2G31810,1.69
AT3G51000,1.69
AT5G66250,1.69
AT3G21090,1.69
AT4G00750,1.69
AT1G58030,1.70
AT4G37520,1.70
AT4G25910,1.70
AT3G11620,1.70
AT5G19530,1.71
AT4G12690,1.71
AT3G61210,1.72
AT5G37260,1.72
AT2G33810,1.72
AT1G55810,1.73
AT5G60680,1.73
AT1G76460,1.73
AT4G01330,1.74
AT2G05540,1.74
AT3G48360,1.74
AT4G17245,1.74
AT1G55000,1.75
AT5G47610,1.75
AT1G35612,1.75
AT1G22930,1.75
AT2G28120,1.75
AT5G24820,1.76
AT4G13530,1.76
AT2G41250,1.76
AT2G39400,1.77
AT3G15820,1.77
AT1G80380,1.77
AT5G14780,1.77
AT1G22740,1.77
AT4G08290,1.77
AT5G02160,1.77
AT5G02150,1.78
AT4G07820,1.78
AT5G58350,1.79
AT5G02810,1.79
AT3G13062,1.79
AT3G15440,1.79
AT1G43590,1.79
AT5G06570,1.79
AT4G34138,1.80
AT1G05560,1.80
AT1G62660,1.80
AT2G28200,1.80
AT1G56220,1.81
AT3G26690,1.81
AT5G61440,1.81
AT2G14160,1.81
AT1G22190,1.81
AT1G32170,1.81
AT1G09430,1.82
AT3G19860,1.82
AT5G20520,1.82
AT5G20250,1.84
AT2G29290,1.84
AT4G18510,1.84
AT4G16190,1.84
AT5G59030,1.85
AT4G33666,1.85
AT3G46600,1.85
AT5G05410,1.85
AT5G66170,1.85
AT5G48110,1.85
AT4G24040,1.86
AT1G73120,1.86
AT2G38210,1.86
AT3G45970,1.86
AT1G26800,1.86
AT3G13310,1.86
AT3G54500,1.87
AT2G01080,1.87
AT5G18670,1.87
AT5G03860,1.88
AT2G25735,1.88
AT4G17030,1.89
AT5G26920,1.89
AT5G01740,1.89
AT1G12240,1.89
AT3G50980,1.89
AT2G15695,1.90
AT3G59940,1.90
AT5G23380,1.90
AT3G56140,1.90
AT5G11070,1.90
AT1G26665,1.91
AT4G27657,1.91
AT4G24050,1.91
AT5G01600,1.91
AT2G45220,1.91
AT3G59350,1.92
AT3G20660,1.92
AT1G01720,1.93
AT1G32460,1.93
AT3G02040,1.93
AT4G17730,1.94
AT1G76110,1.94
AT1G35580,1.95
AT3G07870,1.95
AT3G48530,1.95
AT3G60300,1.95
AT3G50480,1.95
AT5G05140,1.95
AT4G11360,1.96
AT1G03400,1.96
AT5G04040,1.96
AT1G21100,1.97
AT4G34970,1.97
AT5G28050,1.98
AT4G16520,1.98
AT1G60140,1.98
AT4G01870,1.98
AT3G04000,1.98
AT1G70700,1.99
AT5G24270,2.00
AT2G25590,2.00
AT4G08950,2.01
AT1G15740,2.02
AT3G56400,2.02
AT3G46130,2.03
AT5G23050,2.03
AT5G14070,2.04
AT1G23050,2.04
AT4G27410,2.05
AT1G72070,2.05
AT2G18050,2.05
AT3G51840,2.05
AT2G28110,2.05
AT3G46690,2.05
AT1G29970,2.06
AT5G57650,2.06
AT3G06080,2.06
AT1G43670,2.06
AT3G06780,2.06
AT5G65110,2.07
AT4G13830,2.07
AT2G36320,2.07
AT5G65730,2.07
AT1G72900,2.07
AT4G32940,2.07
AT4G36410,2.08
AT1G27290,2.08
AT4G24180,2.08
AT1G21360,2.09
AT1G33050,2.09
AT2G39800,2.10
AT4G17490,2.10
AT3G14770,2.11
AT5G47720,2.11
AT4G33980,2.12
AT1G76590,2.12
AT2G46750,2.12
AT2G41100,2.12
AT5G58650,2.13
AT5G08350,2.13
AT1G13990,2.14
AT1G16720,2.14
AT2G25200,2.14
AT3G48520,2.15
AT1G08570,2.15
AT1G02640,2.15
AT3G61260,2.16
AT1G23120,2.16
AT5G06980,2.16
AT1G68190,2.16
AT5G47040,2.17
AT5G55970,2.17
AT5G54300,2.18
AT2G18280,2.19
AT5G18630,2.19
AT1G12010,2.20
AT1G18460,2.20
AT2G31945,2.20
AT5G51070,2.20
AT3G51730,2.20
AT1G28260,2.21
AT2G44130,2.22
AT2G22860,2.22
AT2G21820,2.22
AT2G33830,2.22
AT2G41850,2.22
AT2G04690,2.23
AT2G46740,2.23
AT1G09420,2.23
AT5G47560,2.24
AT2G05160,2.24
AT5G42900,2.24
AT5G56750,2.25
AT3G10020,2.26
AT5G51390,2.26
AT1G03620,2.27
AT1G07040,2.27
AT3G50560,2.27
AT5G51970,2.28
AT4G35750,2.28
AT3G23880,2.29
AT1G10140,2.29
AT5G55700,2.29
AT1G67070,2.29
AT1G63180,2.29
AT5G24490,2.29
AT1G63800,2.30
AT5G14470,2.30
AT5G26740,2.30
AT1G64500,2.31
AT5G63190,2.32
AT5G18600,2.32
AT5G28770,2.33
AT2G14170,2.33
AT5G61600,2.33
AT2G15960,2.33
AT4G01250,2.34
AT1G13700,2.34
AT1G21410,2.35
AT5G57655,2.35
AT2G24100,2.35
AT2G46220,2.36
AT5G07010,2.36
AT2G39450,2.36
AT5G45310,2.36
AT4G39675,2.36
AT1G71030,2.37
AT4G03510,2.37
AT2G18260,2.37
AT4G25810,2.37
AT5G24530,2.38
AT5G19120,2.38
AT2G19810,2.38
AT1G50040,2.39
AT2G47270,2.39
AT1G14870,2.40
AT1G43160,2.41
AT1G54100,2.41
AT4G33150,2.42
AT1G19660,2.42
AT5G22920,2.42
AT4G29950,2.43
AT3G26510,2.43
AT3G16150,2.44
AT1G17810,2.45
AT2G35170,2.47
AT1G78720,2.47
AT3G28740,2.47
AT4G13030,2.47
AT1G03610,2.48
AT1G55510,2.49
AT1G30720,2.49
AT3G15630,2.50
AT1G60740,2.50
AT4G15260,2.50
AT4G04630,2.50
AT3G10740,2.51
AT5G57550,2.52
AT1G66760,2.54
AT1G35670,2.54
AT3G26280,2.55
AT3G07350,2.55
AT3G14990,2.59
AT2G02710,2.59
AT1G15040,2.60
AT3G29240,2.62
AT5G27920,2.62
AT4G36040,2.63
AT5G15850,2.63
AT4G32870,2.64
AT5G04770,2.64
AT5G16110,2.64
AT3G01290,2.65
AT3G13750,2.66
AT4G20070,2.66
AT1G23870,2.67
AT1G80180,2.67
AT2G45170,2.68
AT1G78290,2.68
AT4G19160,2.68
AT4G14130,2.68
AT5G16340,2.70
AT4G16563,2.71
AT2G27830,2.71
AT4G15610,2.72
AT5G64260,2.74
AT1G77210,2.74
AT1G33055,2.74
AT1G58180,2.76
AT1G69600,2.78
AT1G19610,2.79
AT5G06860,2.79
AT1G72060,2.79
AT1G28330,2.80
AT3G22640,2.80
AT1G23390,2.83
AT5G03310,2.84
AT1G68440,2.84
AT5G52250,2.87
AT2G19800,2.88
AT3G15450,2.88
AT2G32870,2.90
AT5G49730,2.90
AT1G76600,2.92
AT2G42890,2.94
AT5G49360,2.94
AT4G38470,2.95
AT5G50600,2.96
AT5G02020,2.96
AT1G80920,2.97
AT2G25900,2.98
AT1G18330,2.99
AT3G15500,2.99
AT1G21680,3.00
AT5G17300,3.03
AT2G22980,3.04
AT5G07440,3.04
AT1G12780,3.05
AT1G64660,3.05
AT2G38820,3.06
AT5G53970,3.08
AT2G43400,3.08
AT5G56100,3.12
AT1G02660,3.14
AT1G70290,3.16
AT1G18270,3.17
AT3G30775,3.19
AT1G22890,3.19
AT5G49448,3.20
AT3G57520,3.21
AT5G21170,3.22
AT3G15620,3.22
AT1G25400,3.25
AT3G26220,3.25
AT5G14180,3.28
AT5G02840,3.28
AT1G11260,3.29
AT5G24800,3.30
AT3G19390,3.31
AT4G16000,3.32
AT4G34030,3.34
AT2G40420,3.35
AT4G26530,3.35
AT2G39570,3.37
AT2G20670,3.38
AT1G52240,3.40
AT5G54080,3.40
AT3G06850,3.45
AT3G49780,3.46
AT1G80440,3.49
AT1G18280,3.51
AT1G76410,3.55
AT1G79700,3.55
AT3G21870,3.57
AT3G13450,3.59
AT3G45300,3.60
AT3G49790,3.62
AT5G57560,3.63
AT4G37610,3.67
AT2G40000,3.68
AT5G56870,3.69
AT1G79360,3.71
AT2G38400,3.72
AT3G20340,3.73
AT1G10340,3.76
AT1G54740,3.80
AT2G17880,3.81
AT5G07100,3.83
AT5G39580,3.84
AT3G61060,3.87
AT5G41080,3.91
AT2G15880,3.94
AT5G18170,3.94
AT1G19540,3.94
AT4G16690,4.01
AT4G30270,4.02
AT1G15330,4.07
AT2G18700,4.11
AT1G35140,4.13
AT3G45730,4.14
AT5G66650,4.14
AT5G20230,4.16
AT4G27450,4.16
AT2G32150,4.17
AT3G16120,4.37
AT4G28040,4.38
AT1G05340,4.52
AT1G06570,4.60
AT4G37220,4.79
AT4G15530,4.87
AT1G15380,4.89
AT1G21400,4.98
AT3G25190,5.17
AT4G25580,5.37
AT1G80160,5.55
AT3G47340,5.70
AT3G62950,5.80
AT3G60140,5.96
AT4G35770,6.03
AT1G03090,6.03
AT1G19530,6.17
AT1G08630,6.28
AT4G26260,6.36
AT1G10070,6.58
